Wholesaler License Serial Number,License Type Name,Brand Label Serial Number,Brand Label Name,License Class Description,Product Description,Wholesaler Name,Domestic or Imported,Latitude,Longitude,City
1311899,WHOLESALE LIQUOR,5131522,LOS AZULEJOS SKELETO ANEJO 80PF,LIQUOR,TEQUILA,LIEBER BROS INC,I,0,0,SYOSSET
1311899,WHOLESALE LIQUOR,5131523,LOS AZULEJOS SKELETO REPOSADO 80PF,LIQUOR,TEQUILA,LIEBER BROS INC,I,0,0,SYOSSET
1299739,WHOLESALE LIQUOR,5151834,LOS OSUNA ANEJO 80PF,LIQUOR,TEQUILA,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5151833,LOS OSUNA REPOSADO 80PF,LIQUOR,TEQUILA,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1287431,WHOLESALE LIQUOR,5155018,MEZCAL LOS JAVIS CERRUDO 96.92 PF,LIQUOR,TEQUILA,M S WALKER INC,I,40.91155,-73.78299,NEW ROCHELLE
1287431,WHOLESALE LIQUOR,5155017,MEZCAL LOS JAVIS TEPEZTATE 94.92 PF,LIQUOR,TEQUILA,M S WALKER INC,I,40.91155,-73.78299,NEW ROCHELLE
1287431,WHOLESALE LIQUOR,5155016,MEZCAL LOS JAVIS TOBALA 93.94 PF,LIQUOR,TEQUILA,M S WALKER INC,I,40.91155,-73.78299,NEW ROCHELLE
1284083,WHOLESALE LIQUOR,5150381,MEZCAL REAL MINERO ESPADIN 104.6PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1023862,WHOLESALE LIQUOR,5128415,MEZCAL VAGO- COYOTE EN BARRO 97.2PF,LIQUOR,TEQUILA,USA WINE IMPORTS INC,I,40.7207855,-74.00494796,NEW YORK
1284905,WHOLESALE LIQUOR,5148408,MORTAL CUPREATA 88PF,LIQUOR,TEQUILA,DAVID BOWLER LLC,I,40.74357,-73.99333,NEW YORK
2184722,WHOLESALE LIQUOR,5117100,PACQUI ANEJO 80PF,LIQUOR,TEQUILA,MANHATTAN BEER DISTRIBUTORS LLC,I,41.11580355,-74.11513447,SUFFERN
2184722,WHOLESALE LIQUOR,5117099,PACQUI REPOSADO 80PF,LIQUOR,TEQUILA,MANHATTAN BEER DISTRIBUTORS LLC,I,41.11580355,-74.11513447,SUFFERN
2184722,WHOLESALE LIQUOR,5117098,PACQUI SILVERA 80PF,LIQUOR,TEQUILA,MANHATTAN BEER DISTRIBUTORS LLC,I,41.11580355,-74.11513447,SUFFERN
1104391,WHOLESALE LIQUOR,5133482,PATRON EN LALIQUE SERIE 1 80 PF,LIQUOR,TEQUILA,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,I,40.81788458,-73.51075521,SYOSSET
2188817,WHOLESALE LIQUOR,5144523,PEZ GORDO 80PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1023862,WHOLESALE LIQUOR,5126628,PURASANGRE 100% DE AGAVE BLANCO 80PF,LIQUOR,TEQUILA,USA WINE IMPORTS INC,I,40.7207855,-74.00494796,NEW YORK
2010385,WHOLESALE LIQUOR,5125839,QUITO 80PF,LIQUOR,TEQUILA,DUGGANS DISTILLERS PROD CORP,I,41.07582416,-73.95402294,BLAUVELT
1262824,WHOLESALE LIQUOR,5151404,RESERVA DE BORREGOS ANEJO 80PF,LIQUOR,TEQUILA,BLACK SEA IMPORTS INC,I,40.645357,-74.02291487,BROOKLYN
1262824,WHOLESALE LIQUOR,5151403,RESERVA DE BORREGOS BLANCO 80PF,LIQUOR,TEQUILA,BLACK SEA IMPORTS INC,I,40.645357,-74.02291487,BROOKLYN
1262824,WHOLESALE LIQUOR,5151382,RESERVA DE BORREGOS REPOSADO 80PF,LIQUOR,TEQUILA,BLACK SEA IMPORTS INC,I,40.645357,-74.02291487,BROOKLYN
1284083,WHOLESALE LIQUOR,5119133,REY SOL EXTRA ANEJO AGAVE 80PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
2194181,WHOLESALE LIQUOR,5142163,ROYAL EMBLEM TEQUILA ORO 80PF,LIQUOR,TEQUILA,T & BEER INC ,I,41.10022604,-74.02891158,NANUET
1299739,WHOLESALE LIQUOR,5157423,SANGRE DE VIDA BLANCO 80 PF,LIQUOR,TEQUILA,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1273743,WHOLESALE LIQUOR,5127241,SANTERA - ANEJO,LIQUOR,TEQUILA,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
1273743,WHOLESALE LIQUOR,5127242,SANTERA - BLANCO,LIQUOR,TEQUILA,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
1273743,WHOLESALE LIQUOR,5127243,SANTERA - REPOSADO,LIQUOR,TEQUILA,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
1284083,WHOLESALE LIQUOR,5109394,SIEMBRA AZUL ANEJO 80PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5120194,SIEMBRA AZUL PINERA EXTRA ANEJO 80PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5120193,SIEMBRA AZUL SURO EXTRA ANEJO 80PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5139475,SIEMBRA VALLES ANCESTRAL 98PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5158366,SIEMBRA VALLES ELISA TEQUILA 85.08 PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5158367,SIEMBRA VALLES SURO TEQUILA 80 PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1023862,WHOLESALE LIQUOR,5155303,SIEMPRE TEQUILA PLATA 80 PF,LIQUOR,TEQUILA,USA WINE IMPORTS INC,I,40.7207855,-74.00494796,NEW YORK
2188817,WHOLESALE LIQUOR,5141873,SIERRA MILENARIO ANEJO 83PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5141872,SIERRA MILENARIO BLANCO 83PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5141870,SIERRA MILENARIO FUMADO 83PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5141874,SIERRA MILENARIO REPOSADO 83PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1284083,WHOLESALE LIQUOR,5147036,SOTOL COYOTE SPECIALTIES 38PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1261835,WHOLESALE LIQUOR,5124417,SUERTE TEQUILA ANEJO 80PF,LIQUOR,TEQUILA,U B DISTRIBUTORS LLC ,I,40.71522271,-73.92763508,BROOKLYN
1261835,WHOLESALE LIQUOR,5124416,SUERTE TEQUILA REPOSADO 80PF,LIQUOR,TEQUILA,U B DISTRIBUTORS LLC ,I,40.71522271,-73.92763508,BROOKLYN
1273743,WHOLESALE LIQUOR,5126053,TALERO - SILVER 100PF,LIQUOR,TEQUILA,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
1284083,WHOLESALE LIQUOR,5125432,TAPATIO EXCELENCIA EXTRA ANEJO 80PF,LIQUOR,TEQUILA,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1273743,WHOLESALE LIQUOR,5138547,TAVI TEQUILA ANEJO 80PF,LIQUOR,TEQUILA,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
1273743,WHOLESALE LIQUOR,5138546,TAVI TEQUILA PLATINUM 80PF,LIQUOR,TEQUILA,MHW LTD,I,40.79009979,-73.70372734,MANHASSET
1023857,WHOLESALE LIQUOR,5127875,TEQUILA ESPERANTO SELECCION ANEJO 80PF,LIQUOR,TEQUILA,GOLDEN EAGLE TRADING CORP,I,40.71341177,-73.99240014,NEW YORK
1279586,WHOLESALE LIQUOR,5132661,TEQUILA REVELACION ANEJO 80PF,LIQUOR,TEQUILA,PETER ANDREW LLC ,I,0,0,FARMINGDALE
1279586,WHOLESALE LIQUOR,5132662,TEQUILA REVELACION BLANCO 80PF,LIQUOR,TEQUILA,PETER ANDREW LLC ,I,0,0,FARMINGDALE
1279586,WHOLESALE LIQUOR,5132663,TEQUILA REVELACION REPOSADO 80PF,LIQUOR,TEQUILA,PETER ANDREW LLC ,I,0,0,FARMINGDALE
1289192,WHOLESALE LIQUOR,5159608,THRES GRINGOS BLANCO 80 PF,LIQUOR,TEQUILA,JANDELL SELECTIONS LTD,I,0,0,WHITE PLAINS
1289192,WHOLESALE LIQUOR,5159610,THRES GRINGOS GOLD 80 PF,LIQUOR,TEQUILA,JANDELL SELECTIONS LTD,I,0,0,WHITE PLAINS
1289192,WHOLESALE LIQUOR,5159609,THRES GRINGOS REPOSADO 80 PF,LIQUOR,TEQUILA,JANDELL SELECTIONS LTD,I,0,0,WHITE PLAINS
1238435,WHOLESALE LIQUOR,5110174,TIERRAS ANEJO 80PF,LIQUOR,TEQUILA,CASTLE BRANDS USA CORP,I,40.75137116,-73.97601922,NEW YORK
1238435,WHOLESALE LIQUOR,5110175,TIERRAS REPOSADO 80PF,LIQUOR,TEQUILA,CASTLE BRANDS USA CORP,I,40.75137116,-73.97601922,NEW YORK
2195104,WHOLESALE LIQUOR,5127328,TWENTY-ONE TEQUILA REPOSADO 80PF,LIQUOR,TEQUILA,OSWEGO BEVERAGE COMPANY LLC,I,43.43023666,-76.52893519,OSWEGO
1296521,WHOLESALE LIQUOR,5150212,VILLA LOBOS ANEJO 80PF,LIQUOR,TEQUILA,PM SPIRITS DISTRIBUTING CORP,I,40.70879,-73.92702,BROOKLYN
1296521,WHOLESALE LIQUOR,5150211,VILLA LOBOS BIANCO 80PF,LIQUOR,TEQUILA,PM SPIRITS DISTRIBUTING CORP,I,40.70879,-73.92702,BROOKLYN
1296521,WHOLESALE LIQUOR,5150406,VILLA LOBOS EXTRA ANEJO 80PF,LIQUOR,TEQUILA,PM SPIRITS DISTRIBUTING CORP,I,40.70879,-73.92702,BROOKLYN
1296521,WHOLESALE LIQUOR,5150399,VILLA LOBOS LOS HOMBRES 10YR 80PF,LIQUOR,TEQUILA,PM SPIRITS DISTRIBUTING CORP,I,40.70879,-73.92702,BROOKLYN
1296521,WHOLESALE LIQUOR,5150213,VILLA LOBOS REPOSADO 80PF,LIQUOR,TEQUILA,PM SPIRITS DISTRIBUTING CORP,I,40.70879,-73.92702,BROOKLYN
2188817,WHOLESALE LIQUOR,5139343,VIVA XXXII JOVEN 80PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5139342,VIVA XXXII REPOSADO 80PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5137681,YOLA 90PF,LIQUOR,TEQUILA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5154012,DANO'S DANGEROUS SPECIALTIES,LIQUOR,TEQUILA BLANCO,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1261835,WHOLESALE LIQUOR,5153737,DULCE VIDA SPECIALTIES,LIQUOR,TEQUILA COCKTAIL,U B DISTRIBUTORS LLC ,I,40.71522271,-73.92763508,BROOKLYN
2188817,WHOLESALE LIQUOR,5146395,BARON EXTRA ANEJO 80PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5153066,6 DEGREES ANEJO 80 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5153065,6 DEGREES BLANCO 80 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5153064,6 DEGREES REPOSADO 80 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1016051,WHOLESALE LIQUOR,5133329,CHAMUCOS ANEJO 80PF,LIQUOR,TEQUILA FB,PALM BAY INTERNATIONAL INC,I,40.81275214,-73.65800709,PORT WASHINGTON
1016051,WHOLESALE LIQUOR,5133330,CHAMUCOS BLANCO 80PF,LIQUOR,TEQUILA FB,PALM BAY INTERNATIONAL INC,I,40.81275214,-73.65800709,PORT WASHINGTON
1016051,WHOLESALE LIQUOR,5133331,CHAMUCOS REPOSADO 80PF,LIQUOR,TEQUILA FB,PALM BAY INTERNATIONAL INC,I,40.81275214,-73.65800709,PORT WASHINGTON
2188817,WHOLESALE LIQUOR,5146862,COYOACAN ANEJO 80PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5146863,COYOACAN REPOSADO 80PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5154011,DANO'S DANGEROUS ANEJO 80 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5154009,DANO'S DANGEROUS BLANCO 40 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5154010,DANO'S DANGEROUS REPOSADO 80 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1299739,WHOLESALE LIQUOR,5150121,DON CHEYO ANEJO 80PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5150120,DON CHEYO EXTRA ANEJO 80PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5150119,DON CHEYO REPOSADO 80PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5150118,DON CHEYO SILVER 80PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1284083,WHOLESALE LIQUOR,5153885,EL DESTILADOR EXTRA ANEJO 80 PF,LIQUOR,TEQUILA FB,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1299739,WHOLESALE LIQUOR,5150792,EMBAJADOR PLATINUM BLANCO 80PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5150791,EMBAJADOR PREMIUM REPOSADO 80PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5150790,EMBAJADOR SUPREME ANEJO 80PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
2184722,WHOLESALE LIQUOR,5157742,GOZA TEQUILA EXTRA ANEJO 80 PF,LIQUOR,TEQUILA FB,MANHATTAN BEER DISTRIBUTORS LLC,I,41.11580355,-74.11513447,SUFFERN
1299739,WHOLESALE LIQUOR,5154536,GRAN EMBAJADOR TEQUILA EXTRA ANEJO,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1284083,WHOLESALE LIQUOR,5143427,SIEMBRA VALLES ANCESTRAL 100.4 PF,LIQUOR,TEQUILA FB,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
2188817,WHOLESALE LIQUOR,5157326,TATTOO ANEJO 80 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1299739,WHOLESALE LIQUOR,5152675,VIKERA ANEJO 80 PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5152676,VIKERA BLANCO 80 PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5152674,VIKERA EXTRA ANEJO 80 PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5152673,VIKERA REPOSADO 80 PF,LIQUOR,TEQUILA FB,LIBERATION DISTRIBUTION INC,I,40.71392,-74.01468,NEW YORK
2188817,WHOLESALE LIQUOR,5157736,XICARU ANEJO 86 PF,LIQUOR,TEQUILA FB,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1273743,WHOLESALE LIQUOR,5152506,FRUIT NIPPERS - ORANGE TEQUILA,LIQUOR,TEQUILA INFUSED ORANGES,MHW LTD,D,40.79009979,-73.70372734,MANHASSET
3157993,WHOLESALE LIQUOR,5139376,DON PILLAR BLANCO TEQUILLA 80PF,LIQUOR,TEQUILLA,J & M DISTRIBUTING CO INC,I,42.87184,-78.8712,BUFFALO
1104391,WHOLESALE LIQUOR,5148490,PATRON EN LALIQUE SERIE2 80PF,LIQUOR,TEQULIA,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,I,40.81788458,-73.51075521,SYOSSET
1104391,WHOLESALE LIQUOR,5148491,PATRON EXTRA ANEJO 80PF,LIQUOR,TEQULIA,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,I,40.81788458,-73.51075521,SYOSSET
2188817,WHOLESALE LIQUOR,5141871,SIERRA MILENARIO EXTRA ANEJO 83PF,LIQUOR,TEQULIA,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1023855,WHOLESALE LIQUOR,5135892,DISTILLERIA BERTAGNOLLI GRAPPA DI,LIQUOR,TEROLDEGO TRENTINO 80PF,VIAS IMPORTS LTD,I,40.74793548,-73.98921347,NEW YORK
1104391,WHOLESALE LIQUOR,5154058,PLANTATION BARBADOS GRAND 86.4 PF,LIQUOR,TERROIR 2002 RUM,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,I,40.81788458,-73.51075521,SYOSSET
2203757,"FARM DISTILLER ""D""",5139499,SAINT LAWRENCE SPIRITS  PENET SQUARE,LIQUOR,TERROIR 90PF GIN,SAINT LAWRENCE SPIRITS LLC,D,44.22415,-76.12225,CLAYTON
3157993,WHOLESALE LIQUOR,5139377,DON PILLAR REPOSADO TEQUILA 80PF,LIQUOR,TEUQILA,J & M DISTRIBUTING CO INC,I,42.87184,-78.8712,BUFFALO
1296521,WHOLESALE LIQUOR,5150415,LOST SPIRITS ABOMINATION - SAYERS OF,LIQUOR,THE LAW 114PF MALT,PM SPIRITS DISTRIBUTING CORP,D,40.70879,-73.92702,BROOKLYN
1261835,WHOLESALE LIQUOR,5153146,ALLTECH'S LEXINGTON PEARSE 84 PF,LIQUOR,THE ORIGINAL WHISKEY,U B DISTRIBUTORS LLC ,I,40.71522271,-73.92763508,BROOKLYN
1296521,WHOLESALE LIQUOR,5150407,LOST SPIRITS ABOMINATION - CRYING OF,LIQUOR,THE PUMA 114PF HEAVILY SEATED MALT,PM SPIRITS DISTRIBUTING CORP,D,40.70879,-73.92702,BROOKLYN
1290991,"DISTILLER ""A-1""",5156118,INTERBORO SPIRITS AND ALES UP IN 80 PF,LIQUOR,THE SKY GIN,DISRUPTION GRAIN LLC,D,40.71272,-73.93697,BROOKLYN
1299739,WHOLESALE LIQUOR,5157826,ELEVEN WELLS SPIRITS MINNESOTA 84 PF,LIQUOR,THIRTEEN WHITE WHISKEY,LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
1261835,WHOLESALE LIQUOR,5153699,CARDINAL SPIRITS SPICED PINEAPPLE 80PF,LIQUOR,TIKI RUM,U B DISTRIBUTORS LLC ,D,40.71522271,-73.92763508,BROOKLYN
1284083,WHOLESALE LIQUOR,5153265,MEZCALOSFERA DE MEZCALOTECA 105.04 PF,LIQUOR,TOBAZICHE MEZCAL,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
3157299,"FARM DISTILLER ""D""",5158442,KROOKED TUSKER DISTILLERY MAJOR 102 PF,LIQUOR,TOM WHISKEY,BHAGWAN MALT WORKS LLC,D,42.49096,-77.18737,HAMMONDSPORT
1299739,WHOLESALE LIQUOR,5150673,WOODS HIGH MOUNTAIN DISTILLERY,LIQUOR,TREELINE 80PF GIN,LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5150675,WOODS HIGH MOUNTAIN DISTILLERY,LIQUOR,TREELINE BARREL RESTED GIN 80PF GIN,LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
1273743,WHOLESALE LIQUOR,5158004,COMMON WELL TRIPLE SEC,LIQUOR,TRIPLE SEC,MHW LTD,D,40.79009979,-73.70372734,MANHASSET
1261835,WHOLESALE LIQUOR,5142516,DOS ALAS SPECIALTIES 30PF,LIQUOR,TRIPLE SEC,U B DISTRIBUTORS LLC ,D,40.71522271,-73.92763508,BROOKLYN
1299739,WHOLESALE LIQUOR,5150247,CROOK JAW'S CAPE COD AMBER RUM 80PF,LIQUOR,U.S. RUM ( GOLD ),LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
2188817,WHOLESALE LIQUOR,5144311,CANNON BEACH DONLON SHAKES AMBER 80 PF,LIQUOR,U.S. RUM GOLD,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
2188817,WHOLESALE LIQUOR,5144312,CANNON BEACH DORYMEN'S,LIQUOR,U.S. RUM GOLD,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
1299739,WHOLESALE LIQUOR,5153688,MAGGIE'S FARM 50/50 DARK RUM 80 PF,LIQUOR,US RUM (GOLD),LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5153689,MAGGIE'S FARM AIRLINE OVERPROOF 140 PF,LIQUOR,US RUM (GOLD),LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
1299739,WHOLESALE LIQUOR,5153685,MAGGIE'S FARM WHITE RUM 80 PF,LIQUOR,US RUM (WHITE),LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
2188817,WHOLESALE LIQUOR,5155702,SCORPION MEZCAL ANEJO SPECIAL 80 PF,LIQUOR,VARIETY MEZCAL,PARK STREET IMPORTS LLC,I,42.10580379,-75.90908153,BINGHAMTON
1284083,WHOLESALE LIQUOR,5156460,CHATEAU DU BUSCA ARMAGNAC TENAREZE84PF,LIQUOR,VINTAGE 1972 41 YRS BRANDY,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5156461,CHATEAU DU BUSCA ARMAGNAC TENAREZE84PF,LIQUOR,VINTAGE 1975 31 YRS BRANDY,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5156459,CHATEAU DU BUSCA ARMAGNAC TENAREZE84PF,LIQUOR,VINTAGE 1978 28 YRS BRANDY,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1284083,WHOLESALE LIQUOR,5156458,CHATEAU DU BUSCA ARMAGNAC TENAREZE86PF,LIQUOR,VINTAGE 1988 19 YR BRANDY,WINEBOW INC,I,40.74503,-73.98948,NEW YORK
1299739,WHOLESALE LIQUOR,5147874,10TH MOUNTAIN VODKA 80PF,LIQUOR,VODKA,LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
3155561,"FARM DISTILLER ""D""",5133201,1812 VODKA  80 PF,LIQUOR,VODKA,NIAGARA DISTILLING COMPANY LLC,D,42.89079,-78.86976,BUFFALO
3152172,"FARM DISTILLER ""D""",5136468,1961 80PF,LIQUOR,VODKA,CELK DISTILLING LLC ,D,43.20156169,-77.22518945,WILLIAMSON
2141779,"DISTILLER ""A-1""",5112481,46 PEAKS 80PF,LIQUOR,VODKA,LAKE PLACID SPIRITS LLC,D,44.26737964,-73.97190572,LAKE PLACID
2188338,"FARM DISTILLER ""D""",5122911,ADMIRALS BERRY FLAVORED VODKA 80PF,LIQUOR,VODKA,CLAYTON DISTILLERY LLC,D,44.24872128,-76.04882538,CLAYTON
2141779,"DISTILLER ""A-1""",5116429,ALPENGLOW 80PF,LIQUOR,VODKA,LAKE PLACID SPIRITS LLC,D,44.26737964,-73.97190572,LAKE PLACID
1265596,"FARM DISTILLER ""D""",5149676,ALPUNTO 80PF,LIQUOR,VODKA,PORT MORRIS DISTILLERY INC,D,40.80089048,-73.91345256,BRONX
1285541,WHOLESALE LIQUOR,5149310,ANESTASIA VODKA 80PF,LIQUOR,VODKA,FORUM BRANDS LLC ,D,40.71413,-73.42206,FARMINGDALE
1273743,WHOLESALE LIQUOR,5149343,ANGENY PREMIUM VODKA 80PF,LIQUOR,VODKA,MHW LTD,D,40.79009979,-73.70372734,MANHASSET
1273743,WHOLESALE LIQUOR,5152998,ARIS VODKA 80 PF,LIQUOR,VODKA,MHW LTD,D,40.79009979,-73.70372734,MANHASSET
2208599,"FARM DISTILLER ""D""",5150215,ARKADIYA DISTILLERY FLUTE VODKA 80PF,LIQUOR,VODKA,ARKADY ALEKSANDRYANTS,D,41.7513,-74.4403,ELLENVILLE
1299739,WHOLESALE LIQUOR,5150685,ARMONT 80PF,LIQUOR,VODKA,LIBERATION DISTRIBUTION INC,D,40.71392,-74.01468,NEW YORK
1261835,WHOLESALE LIQUOR,5141684,ART IN THE AGE BEET ROOT 80PF,LIQUOR,VODKA,U B DISTRIBUTORS LLC ,D,40.71522271,-73.92763508,BROOKLYN
1261835,WHOLESALE LIQUOR,5141681,ART IN THE AGE SWEET POTATO 80PF,LIQUOR,VODKA,U B DISTRIBUTORS LLC ,D,40.71522271,-73.92763508,BROOKLYN
2188817,WHOLESALE LIQUOR,5130248,ARTIST 80PF VODKA,LIQUOR,VODKA,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
2184648,WHOLESALE LIQUOR,5126188,BANNER VODKA 80PF,LIQUOR,VODKA,GASKO & MEYER INC,D,41.69315794,-74.98144835,LAKE HUNTINGTON
2188817,WHOLESALE LIQUOR,5144322,BAR PILOT VODKA,LIQUOR,VODKA,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
2149078,"FARM DISTILLER ""D""",5135406,BEAK & SKIFF APPLEWOOD 80PF,LIQUOR,VODKA,BEAK & SKIFF APPLE FARMS INC,D,42.9096617,-76.20104722,LAFAYETTE
2188817,WHOLESALE LIQUOR,5156681,BEAUREGARD DIXIE SOUTHERN 80PF,LIQUOR,VODKA,PARK STREET IMPORTS LLC,D,42.10580379,-75.90908153,BINGHAMTON
